race_id,race_date,track,distance_m,start_type,track_condition,race_class,program_number,horse_id,driver_id,trainer_id,post_position,carried_weight_kg,prior_finishes,prior_km_times,prior_earnings,prior_opponent_strengths,days_since_last_start,gallop_risk,speed_rating,class_rating,stamina_rating,equipment_change,shoeing_change,market_share,finished_position,did_not_finish
R0039,2023-01-14,T3,1609,auto,normal,B,7,H0068,D049,TR062,7,62.0,7|2|1|4,80.41205963410482|78.37086571542085|75.60612427731951|78.35922413179004,800.0|4300.0|5000.0|2900.0,0.45677523755741145|0.15188314994674695|-0.36514805226380964|-0.5941499556967944,0.0,0.004117595684559638,83.68,85.12,86.1,False,False,0.16451552723426097,6,False
R0039,2023-01-14,T4,1609,auto,normal,B,8,H0066,D025,TR035,8,64.9,5|9|4,80.32112516713244|81.14521967228927|78.473234028449,2200.0|200.0|2900.0,-0.05072666946359382|0.11744128640943755|0.01249411872768743,-1.0,0.057915464133246795,78.33,78.63,77.71,False,False,0.05833275780177537,1,False
R0040,2023-01-13,T2,2600,volt,normal,B,1,H0090,D034,TR077,1,62.3,,,,,,0.11497083230445601,83.79,84.61,83.63,False,False,0.07712431760032666,7,False
R0040,2023-01-13,T3,2600,volt,normal,A,2,H0002,D043,TR053,2,67.1,1|1|6|7,75.6595171001969|75.39191563164795|80.49651257782382|78.90616708729154,5000.0|5000.0|1500.0|800.0,0.11668580914072822|-0.01883211615105837|-0.395153246450803|-0.36514805226380964,-3.0,0.04308574173653494,82.41,83.07,82.9,True,False,0.08462255424170528,1,False
R0040,2023-01-13,T1,2600,volt,normal,C,3,H0021,D034,TR067,3,67.9,6|10|8|8,82.22973928618593|82.57125841054496|82.89505162675661|81.62395685832189,1500.0|200.0|200.0|200.0,-0.07971821090639905|-0.05072666946359382|0.2937196904057559|0.12784040316728537,0.0,0.03401511530844168,76.5,75.45,77.11,True,True,0.06048458633835358,8,False
R0040,2023-01-13,T4,2600,volt,normal,B,4,H0014,D011,TR059,4,63.6,1|7|10|9|8|4,76.40709423243167|81.38818256304648|81.12099083001043|81.89992468112376|83.01411900051372|77.33891873459702,5000.0|800.0|200.0|200.0|200.0|2900.0,0.28911939868998415|0.15188314994674695|0.06603069756121605|0.02185214552344288|0.36177152111792077|-0.3487250722484376,-1.0,7.224748007094437e-05,82.36,82.32,84.19,False,False,0.03674540780039759,2,False
R0040,2023-01-13,T1,2600,volt,normal,B,5,H0010,D022,TR049,5,67.4,8|2|1|3|5,80.65816122433802|79.95998700951547|75.90438125632963|80.0779734995102|79.03550424510341,200.0|4300.0|5000.0|3600.0|2200.0,0.28911939868998415|0.36177152111792077|-0.42725264633653426|-0.35626397106142593|-0.21592588069731433,-2.0,0.0953366777069825,82.65,82.37,83.18,False,False,0.10967628414403714,3,False
R0040,2023-01-13,T1,2600,volt,normal,C,6,H0115,D026,TR002,6,66.7,2|9|9|6|10,78.88306830512607|82.14499230794742|83.29257037753644|81.81449994969496|83.88760168422131,4300.0|200.0|200.0|1500.0|200.0,-0.3521335504882296|0.35262247229216176|-0.07971821090639905|-0.3162425923435822|-0.18486236354526056,-6.0,0.03450216853963401,75.91,78.21,77.39,False,False,0.01433246619586975,9,False
R0040,2023-01-13,T2,2600,volt,normal,A,7,H0116,D059,TR046,7,66.1,5|11|2,81.04897480466845|83.30223039742374|77.06887862428329,2200.0|200.0|4300.0,-0.15452948206880215|0.27933070308758406|0.15853969107671423,-1.0,0.16223128241513726,82.24,81.18,79.81,True,False,0.3557675289645803,6,False
R0040,2023-01-13,T3,2600,volt,normal,C,8,H0108,D031,TR010,8,62.3,5|2|9|1,78.68780832940111|78.97753622180528|80.72549715656513|78.31279206348034,2200.0|4300.0|200.0|5000.0,0.28911939868998415|-0.23133626495165632|0.21868859672901295|-0.049925910986252896,-13.0,0.007508099940016764,85.45,85.14,83.37,False,False,0.12858500091056516,4,False
R0040,2023-01-13,T3,2600,volt,normal,B,9,H0031,D038,TR048,9,64.2,11|8|3|8|11,82.09301604190006|78.92646296974368|80.44556903253996|79.47356189399329|82.89954741590456,200.0|200.0|3600.0|200.0|200.0,0.4675093422520456|0.4247487214942039|0.45096649289895147|-0.20102973073724123|-0.35626397106142593,1.0,0.02167775414626651,77.32,78.11,78.9,False,False,0.02374999189797103,5,False
R0040,2023-01-13,T4,2600,volt,normal,C,10,H0051,D044,TR056,10,66.9,1|12|5,79.56646153641509|85.05808951168292|80.3460630344817,5000.0|200.0|2200.0,-0.6091595155009588|0.17326449994814916|-0.049925910986252896,-13.0,0.003806887602970605,83.31,83.79,82.82,False,False,0.10553581330357233,10,False
R0040,2023-01-13,T4,2600,volt,normal,B,11,H0017,D021,TR043,11,67.9,10|5,82.7123732623656|81.59952670457092,200.0|2200.0,-0.3521335504882296|-0.18486236354526056,-6.0,0.07259624868384568,74.63,76.84,75.98,False,False,0.003376048602621055,11,False
R0041,2023-01-16,T1,2600,volt,normal,C,1,H0066,D050,TR031,1,66.9,5|9|4|1,80.32112516713244|81.14521967228927|78.473234028449|75.53512587012403,2200.0|200.0|2900.0|5000.0,-0.05072666946359382|0.11744128640943755|0.01249411872768743|0.2377356023322779,2.0,0.036306064797565527,78.65,78.93,77.69,False,False,0.02322065216705589,7,False
R0041,2023-01-16,T2,2600,volt,normal,A,2,H0101,D039,TR019,2,67.1,1|2,78.01640145561797|78.70968761829968,5000.0|4300.0,-0.6619259410666513|-0.06665402507688026,-1.0,0.014897042382748724,83.9,86.62,84.36,False,False,0.2533079104489633,2,False
R0041,2023-01-16,T4,2600,volt,normal,C,3,H0113,D022,TR023,3,65.8,8|14,81.89084298438607|84.56912642194668,200.0|200.0,0.06603069756121605|-0.35626397106142593,4.0,0.041416621430321716,73.71,74.29,71.54,False,False,0.005740289860402907,9,False
R0041,2023-01-16,T2,2600,volt,normal,A,4,H0109,D024,TR046,4,64.6,10,80.10748686054212,200.0,0.7432541712034423,11.0,0.01040806771222374,71.48,71.72,73.02,False,False,0.020664648798943322,1,False
R0041,2023-01-16,T3,2600,volt,normal,C,5,H0031,D022,TR024,5,66.2,11|8|3|8|11|5,82.09301604190006|78.92646296974368|80.44556903253996|79.47356189399329|82.89954741590456|79.92192540061968,200.0|200.0|3600.0|200.0|200.0|2200.0,0.4675093422520456|0.4247487214942039|0.45096649289895147|-0.20102973073724123|-0.35626397106142593|0.549398784045293,3.0,0.12907212806852061,77.96,77.52,79.49,False,False,0.007438643363178948,12,False
R0041,2023-01-16,T4,2600,volt,normal,A,6,H0044,D002,TR025,6,67.3,6|5,78.50276159258793|78.78539996918033,1500.0|2200.0,0.4869724807855818|0.22359554877468227,-1.0,0.03030476793891593,79.04,79.71,82.46,False,False,0.10530742562682516,6,False
R0041,2023-01-16,T1,2600,volt,normal,C,7,H0038,D001,TR053,7,67.7,3|9|6,78.00346692583027|79.97288475407996|78.26860279917148,3600.0|200.0|1500.0,0.11744128640943755|0.4247487214942039|0.01249411872768743,-5.0,0.029416311591760343,75.88,76.66,74.17,False,False,0.026726056089309072,10,False
R0041,2023-01-16,T2,2600,volt,normal,B,8,H0030,D004,TR066,8,64.7,4|1|3|1|1|2,80.70345961600395|77.1787597491871|76.8725025004752|76.6204128962997|79.42208416512958|78.82467867591839,2900.0|5000.0|3600.0|5000.0|5000.0|4300.0,-0.15452948206880215|0.06603069756121605|0.11668580914072822|-0.3333041369047793|-0.3093465397202384|-0.049925910986252896,-10.0,0.022495302390281666,92.5,90.43,87.95,False,False,0.34661494443235336,3,False
R0041,2023-01-16,T4,2600,volt,normal,B,9,H0005,D025,TR017,9,67.8,9|10|1,82.38818683896925|82.69644294790152|76.87059047211825,200.0|200.0|5000.0,-0.3521335504882296|0.33174860718129334|-0.006069570708753795,1.0,0.011718463605237837,74.86,73.97,71.97,False,False,0.011612366540136395,13,False
R0041,2023-01-16,T1,2600,volt,normal,C,10,H0065,D030,TR008,10,63.6,9|1,79.91387563795772|77.9816930622117,200.0|5000.0,0.15853969107671423|-0.06665402507688026,-1.0,0.09551247653141925,84.0,83.85,81.99,False,False,0.10573240654821055,5,False
R0041,2023-01-16,T4,2600,volt,normal,C,11,H0052,D024,TR019,11,65.5,11|2,81.1054298677811|77.8817580716914,200.0|4300.0,-0.20102973073724123|-0.4283278221631072,2.0,0.12085095372328464,74.86,73.69,76.02,False,True,0.008005385400452137,11,False
R0041,2023-01-16,T4,2600,volt,normal,C,12,H0024,D057,TR046,12,65.0,7|5|6|10|5|6,82.1857606177294|81.11567316028867|79.44909978931868|81.44250577358883|79.51438602904834|80.72085248713405,800.0|2200.0|1500.0|200.0|2200.0|1500.0,0.002525494009577042|-0.07971821090639905|-0.5941499556967944|-0.006069570708753795|0.23267621135470395|-0.35626397106142593,4.0,0.315733903095266,77.46,77.17,77.86,True,False,0.07288214127685012,4,False
R0041,2023-01-16,T1,2600,volt,normal,C,13,H0060,D013,TR076,13,65.3,8|12|14|10|11|12,81.36746601235923|81.48040679118107|83.23556080678252|82.82373364697882|82.00449605923075|83.7603877802026,200.0|200.0|200.0|200.0|200.0|200.0,0.35262247229216176|0.7432541712034423|0.1627530651050056|0.12784040316728537|-0.006069570708753795|0.06603069756121605,-10.0,0.0037232569643697567,70.8,72.72,72.56,False,False,0.01274712944731888,8,False
R0042,2023-01-14,T1,1609,volt,normal,A,1,H0084,D047,TR068,1,66.2,9|11|8,83.49901649554965|84.37521672341742|80.45851435266064,200.0|200.0|200.0,-0.36514805226380964|0.45677523755741145|-0.4283278221631072,0.0,0.034073405435393826,71.55,74.35,76.5,False,False,0.062089193859237106,7,False
R0042,2023-01-14,T1,1609,volt,normal,B,2,H0025,D039,TR024,2,63.0,14|8|13|13|7,84.5197243459587|82.94156203753893|81.83035245225827|83.25624611275252|81.09998812257365,200.0|200.0|200.0|200.0|800.0,-0.46235179266456716|-0.6091595155009588|-0.2140442325128213|-0.006069570708753795|0.06603069756121605,-12.0,0.05091209331264474,77.96,79.05,78.93,False,False,0.012926009932615033,8,False
R0042,2023-01-14,T2,1609,volt,normal,C,3,H0031,D027,TR028,3,62.4,8|3|8|11|5|12,78.92646296974368|80.44556903253996|79.47356189399329|82.89954741590456|79.92192540061968|83.4118196894051,200.0|3600.0|200.0|200.0|2200.0|200.0,0.4247487214942039|0.45096649289895147|-0.20102973073724123|-0.35626397106142593|0.549398784045293|-0.6264045189271734,-2.0,0.01595624145404111,78.52,76.44,78.74,False,False,0.026511454732763513,6,False
R0042,2023-01-14,T4,1609,volt,normal,C,4,H0041,D035,TR028,4,63.0,,,,,,0.13049120150393168,81.64,82.37,82.69,False,True,0.5390655542966681,1,False
R0042,2023-01-14,T1,1609,volt,normal,C,5,H0091,D010,TR056,5,67.4,3|4|1|7,79.28048032516055|79.77053817213813|79.2117588325929|80.07242499518854,3600.0|2900.0|5000.0|800.0,0.35262247229216176|0.29617316642859054|-0.35626397106142593|0.22359554877468227,-3.0,0.009928925887053236,79.17,79.13,78.92,False,False,0.049666992507935416,4,False
R0042,2023-01-14,T4,1609,volt,normal,A,6,H0074,D004,TR049,6,67.7,,,,,,0.010044107319865561,79.84,81.32,82.02,False,False,0.14475176105649562,2,False
R0042,2023-01-14,T1,1609,volt,normal,A,7,H0042,D045,TR063,7,67.7,13|1,84.4842289394071|77.91586605856246,200.0|5000.0,0.33174860718129334|-0.30120473701904804,-2.0,0.007042903847929888,77.14,75.88,75.87,False,False,0.008643881228747163,5,False
R0042,2023-01-14,T1,1609,volt,normal,B,8,H0034,D057,TR075,8,67.8,6|2|9,80.50756093481073|76.51171240683267|82.9833772150321,1500.0|4300.0|200.0,0.02185214552344288|-0.36514805226380964|-0.35626397106142593,3.0,0.008067666449888277,84.08,82.96,84.85,False,False,0.15634515238553803,3,False
R0043,2023-01-17,T4,3100,volt,hard,B,1,H0105,D019,TR032,1,67.6,6|3,79.52752492104146|79.07707652328794,1500.0|3600.0,0.01249411872768743|0.09998495544057745,0.0,0.024765687581199305,79.77,78.82,82.24,True,False,0.06626009198361194,6,False
R0043,2023-01-17,T4,3100,volt,hard,B,2,H0107,D046,TR047,2,65.2,12|7|5,82.56892904524722|82.42522743174763|78.89108585362102,200.0|800.0|2200.0,0.4675093422520456|0.45096649289895147|-0.5941499556967944,3.0,0.01511688599148678,77.18,75.43,79.54,True,False,0.03787560462616068,7,False
R0043,2023-01-17,T1,3100,volt,hard,C,3,H0114,D025,TR067,3,65.6,4|5|3|2|7,78.9021852224801|81.44820203022286|77.88999688432548|77.3995749742119|81.07184488900857,2900.0|2200.0|3600.0|4300.0|800.0,0.04151742709930327|0.45677523755741145|-0.18486236354526056|-0.21592588069731433|-0.03879857735017232,0.0,0.023855855041830198,82.63,80.3,81.96,False,False,0.04433707497240986,2,False
R0043,2023-01-17,T4,3100,volt,hard,A,4,H0030,D002,TR070,4,66.4,1|3|1|1|2|3,77.1787597491871|76.8725025004752|76.6204128962997|79.42208416512958|78.82467867591839|79.14538178353614,5000.0|3600.0|5000.0|5000.0|4300.0|3600.0,0.06603069756121605|0.11668580914072822|-0.3333041369047793|-0.3093465397202384|-0.049925910986252896|-0.6264045189271734,1.0,0.06725137637760073,90.17,87.67,89.91,False,False,0.29225310902452334,3,False
R0043,2023-01-17,T2,3100,volt,hard,C,5,H0050,D029,TR036,5,65.9,6|10|6|4,79.48277986963579|84.0586238859193|79.72211254805855|78.86240677821576,1500.0|200.0|1500.0|2900.0,0.4675093422520456|0.45096649289895147|-0.21592588069731433|0.21868859672901295,0.0,0.05015268907681766,81.97,82.2,81.46,False,False,0.04106340785730523,9,False
R0043,2023-01-17,T2,3100,volt,hard,A,6,H0118,D056,TR033,6,63.6,6|6|1|3,78.34243439524002|78.1767198285324|76.93299219545294|78.86944955018451,1500.0|1500.0|5000.0|3600.0,0.15853969107671423|-0.36514805226380964|0.21868859672901295|-0.3781625540393897,5.0,0.036887826922380997,87.99,87.59,85.81,False,False,0.40214596249352763,1,False
R0043,2023-01-17,T2,3100,volt,hard,A,7,H0028,D005,TR074,7,65.4,6,80.7326491108938,1500.0,0.08683481889421468,10.0,0.04865212682143908,80.97,83.57,80.25,False,False,0.029206861653049032,8,False
R0043,2023-01-17,T3,3100,volt,hard,A,8,H0046,D012,TR062,8,63.3,5|1|2|2|5,81.53742244943591|75.83314948365789|77.12750304947504|78.70777834863365|77.51366105204194,2200.0|5000.0|4300.0|4300.0|2200.0,-0.3093465397202384|0.15853969107671423|-0.003794351596264768|-0.6619259410666513|-0.42725264633653426,-4.0,0.04830060591524366,85.94,83.76,86.08,False,False,0.032231612305910755,4,False
R0043,2023-01-17,T1,3100,volt,hard,A,9,H0091,D050,TR016,9,62.5,3|4|1|7|4,79.28048032516055|79.77053817213813|79.2117588325929|80.07242499518854|77.6323060993761,3600.0|2900.0|5000.0|800.0|2900.0,0.35262247229216176|0.29617316642859054|-0.35626397106142593|0.22359554877468227|-0.3521335504882296,3.0,0.06286199595447502,79.65,79.47,79.5,False,True,0.012505596913555418,11,False
R0043,2023-01-17,T3,3100,volt,hard,B,10,H0084,D034,TR054,10,67.6,9|11|8|7,83.49901649554965|84.37521672341742|80.45851435266064|78.772418122282,200.0|200.0|200.0|800.0,-0.36514805226380964|0.45677523755741145|-0.4283278221631072|-0.09848548450942361,3.0,0.2725519107184277,76.06,73.03,75.86,False,False,0.0033819479878668787,12,False
R0043,2023-01-17,T2,3100,volt,hard,C,11,H0011,D010,TR057,11,63.3,1|3|4,76.87555851094106|80.54579230491156|79.53485142210407,5000.0|3600.0|2900.0,0.45677523755741145|-0.35626397106142593|0.18025830726099468,5.0,0.11093150573982972,83.99,82.55,82.83,False,False,0.024599099555767914,10,False
R0043,2023-01-17,T3,3100,volt,hard,C,12,H0056,D001,TR018,12,65.8,5|5|3|3,81.37853545079473|78.1266081680956|80.30923091024465|79.03867921767757,2200.0|2200.0|3600.0|3600.0,0.002525494009577042|0.7432541712034423|0.2937196904057559|0.06603069756121605,-9.0,0.006019694709172524,79.77,80.63,77.74,False,False,0.014139630626311319,5,False
R0044,2023-01-22,T2,3100,auto,normal,C,1,H0090,D032,TR078,1,66.4,7,81.46463550262895,800.0,0.3500927768033748,9.0,0.034813732434510594,82.59,81.81,84.5,False,False,0.08564876805904387,9,False
R0044,2023-01-22,T1,3100,auto,normal,B,2,H0012,D012,TR074,2,62.6,6|6|3|4|5|11,82.09078710524065|80.67261210993604|79.22233574724211|78.28527685417248|80.31359324804845|83.4005829204575,1500.0|1500.0|3600.0|2900.0|2200.0|200.0,-0.14597170436548626|0.35262247229216176|0.0548240455599036|0.1627530651050056|0.02185214552344288|-0.049925910986252896,-4.0,0.08065604198427395,84.36,81.13,80.41,False,False,0.03952754648680481,5,False
R0044,2023-01-22,T4,3100,auto,normal,C,3,H0115,D036,TR025,3,63.7,2|9|9|6|10|9,78.88306830512607|82.14499230794742|83.29257037753644|81.81449994969496|83.88760168422131|81.98362401864817,4300.0|200.0|200.0|1500.0|200.0|200.0,-0.3521335504882296|0.35262247229216176|-0.07971821090639905|-0.3162425923435822|-0.18486236354526056|0.549398784045293,9.0,0.03204132219208891,76.14,79.22,77.81,False,False,0.03292504120805211,1,False
R0044,2023-01-22,T2,3100,auto,normal,C,4,H0039,D055,TR041,4,64.2,2|6|3|11|7|4,79.83664515780622|80.78241738147919|76.60978534452195|84.09659996714295|82.25675002999091|79.66584013132442,4300.0|1500.0|3600.0|200.0|800.0|2900.0,-0.14597170436548626|-0.46235179266456716|-0.01883211615105837|0.36177152111792077|0.17326449994814916|-0.049925910986252896,-4.0,0.012958908374628106,82.42,83.8,81.9,False,False,0.2815920221176499,7,False
R0044,2023-01-22,T3,3100,auto,normal,A,5,H0038,D018,TR045,5,64.6,3|9|6|10,78.00346692583027|79.97288475407996|78.26860279917148|82.75024579936387,3600.0|200.0|1500.0|200.0,0.11744128640943755|0.4247487214942039|0.01249411872768743|-0.4173714192738614,6.0,0.06066643851764278,77.24,74.46,78.58,False,False,0.11721202667046646,4,False
R0044,2023-01-22,T4,3100,auto,normal,B,6,H0109,D036,TR053,6,63.2,10|1,80.10748686054212|78.07307131226278,200.0|5000.0,0.7432541712034423|-0.4173714192738614,6.0,0.0418262445247164,72.01,70.97,74.1,False,False,0.020616274584223347,10,False
R0044,2023-01-22,T2,3100,auto,normal,A,7,H0087,D054,TR060,7,65.4,2|4|4|7,77.24459671100595|79.38175114997178|77.73991703064772|80.39894928368182,4300.0|2900.0|2900.0|800.0,0.7375155684670865|-0.23133626495165632|-0.42725264633653426|-0.18486236354526056,7.0,0.08757130020730522,80.02,79.76,80.72,True,False,0.04552235367524396,6,False
R0044,2023-01-22,T2,3100,auto,normal,C,8,H0035,D053,TR029,8,66.8,2|4|2|5,77.38808554279011|80.47813186197932|79.84429286966693|77.51673283243827,4300.0|2900.0|4300.0|2200.0,0.28911939868998415|-0.35626397106142593|-0.15452948206880215|0.11668580914072822,16.0,0.13135882220379275,83.9,85.12,84.22,False,False,0.15694149178672517,2,False
R0044,2023-01-22,T2,3100,auto,normal,B,9,H0110,D000,TR071,9,65.3,6|6|12,79.29952485084675|82.03896749084683|83.7881171184229,1500.0|1500.0|200.0,-0.003794351596264768|0.3783143704710149|-0.3781625540393897,10.0,0.2009979081855,80.81,81.46,80.71,False,False,0.11086681170026952,3,False
R0044,2023-01-22,T2,3100,auto,normal,B,10,H0107,D006,TR004,10,65.5,12|7|5|7,82.56892904524722|82.42522743174763|78.89108585362102|82.26497121549,200.0|800.0|2200.0|800.0,0.4675093422520456|0.45096649289895147|-0.5941499556967944|0.28911939868998415,5.0,0.00782588192592305,80.14,78.75,76.22,False,False,0.10914766371152085,8,False
R0045,2023-01-22,T4,2100,volt,normal,A,1,H0009,D003,TR040,1,62.2,10|6,84.02128511057029|80.5332189661457,200.0|1500.0,0.002525494009577042|0.09998495544057745,5.0,0.03746379402008841,75.44,75.65,76.94,False,False,0.060261841125567636,2,False
R0045,2023-01-22,T1,2100,volt,normal,C,2,H0065,D043,TR049,2,63.9,9|1|5,79.91387563795772|77.9816930622117|80.28468964544606,200.0|5000.0|2200.0,0.15853969107671423|-0.06665402507688026|-0.6264045189271734,6.0,0.05976577369887783,84.19,82.21,85.14,False,False,0.08631708274617288,6,False
R0045,2023-01-22,T2,2100,volt,normal,B,3,H0118,D045,TR013,3,62.5,6|6|1|3|1,78.34243439524002|78.1767198285324|76.93299219545294|78.86944955018451|79.15013883570154,1500.0|1500.0|5000.0|3600.0|5000.0,0.15853969107671423|-0.36514805226380964|0.21868859672901295|-0.3781625540393897|0.07212950771386951,5.0,0.11901640289887545,87.27,87.44,86.82,False,False,0.36656628867723356,1,False
R0045,2023-01-22,T1,2100,volt,normal,B,4,H0050,D052,TR054,4,64.3,6|10|6|4|9,79.48277986963579|84.0586238859193|79.72211254805855|78.86240677821576|83.6851431276306,1500.0|200.0|1500.0|2900.0|200.0,0.4675093422520456|0.45096649289895147|-0.21592588069731433|0.21868859672901295|0.07212950771386951,5.0,0.0332030618804242,81.1,82.1,81.88,False,False,0.05290532189015129,7,False
R0045,2023-01-22,T3,2100,volt,normal,B,5,H0035,D058,TR047,5,64.7,2|4|2|5|2,77.38808554279011|80.47813186197932|79.84429286966693|77.51673283243827|80.02265719177434,4300.0|2900.0|4300.0|2200.0|4300.0,0.28911939868998415|-0.35626397106142593|-0.15452948206880215|0.11668580914072822|0.01249411872768743,0.0,0.03230391338059985,86.05,85.56,84.19,False,False,0.38058689061003464,3,False
R0045,2023-01-22,T4,2100,volt,normal,C,6,H0067,D053,TR041,6,66.8,11|3,84.57886916787135|79.18779303309122,200.0|3600.0,-0.07971821090639905|-0.3521335504882296,17.0,0.013231772267813456,77.5,79.8,77.52,False,False,0.028382754891755117,5,False
R0045,2023-01-22,T1,2100,volt,normal,A,7,H0109,D047,TR066,7,62.0,10|1|10,80.10748686054212|78.07307131226278|84.15672972087363,200.0|5000.0|200.0,0.7432541712034423|-0.4173714192738614|0.06603069756121605,0.0,0.03481882662692576,70.76,72.91,73.56,False,False,0.003974962110429601,8,False
R0045,2023-01-22,T3,2100,volt,normal,B,8,H0069,D025,TR054,8,63.7,8,82.75211073087509,200.0,-0.07971821090639905,15.0,0.031792687276850265,79.97,78.17,78.32,False,False,0.02100485794865531,4,False
R0046,2023-01-28,T2,2600,volt,normal,C,1,H0039,D014,TR067,1,66.0,6|3|11|7|4|7,80.78241738147919|76.60978534452195|84.09659996714295|82.25675002999091|79.66584013132442|82.16389676902,1500.0|3600.0|200.0|800.0|2900.0|800.0,-0.46235179266456716|-0.01883211615105837|0.36177152111792077|0.17326449994814916|-0.049925910986252896|0.01249411872768743,6.0,0.02983029749897286,82.58,83.53,80.89,False,False,0.09937089759884543,11,False
R0046,2023-01-28,T4,2600,volt,normal,A,2,H0054,D056,TR027,2,66.5,10|10|6|8,81.61111641773003|81.15189940219443|79.6244882093519|81.55816041359148,200.0|200.0|1500.0|200.0,0.7375155684670865|0.11744128640943755|0.23267621135470395|-0.35626397106142593,16.0,0.047043613516977854,77.76,75.89,79.63,False,False,0.022727602989873752,8,False
R0046,2023-01-28,T2,2600,volt,normal,C,3,H0004,D044,TR042,3,63.1,13|3|5|8,83.93319752345946|76.72263720859353|78.89967428872562|79.27092936235537,200.0|3600.0|2200.0|200.0,-0.3521335504882296|0.01249411872768743|0.01249411872768743|0.2377356023322779,14.0,0.014156366849441833,70.07,72.45,72.83,False,False,0.0032169200819935017,14,False
R0046,2023-01-28,T2,2600,volt,normal,B,4,H0015,D006,TR040,4,67.2,9|4|11|2,81.01989549460315|80.86956147270968|81.73249126134142|80.11490161714948,200.0|2900.0|200.0|4300.0,0.4675093422520456|0.002525494009577042|-0.10875174097479069|-0.36514805226380964,16.0,0.03949552912299061,77.43,77.58,76.68,False,False,0.028880028165741135,10,False
R0046,2023-01-28,T1,2600,volt,normal,A,5,H0040,D008,TR068,5,63.7,6|2|4|1|2|5,79.28475095993625|76.44668470771542|79.69341221845413|79.49869303659541|78.35817520652849|81.16062801503753,1500.0|4300.0|2900.0|5000.0|4300.0|2200.0,0.45677523755741145|0.15853969107671423|-0.023958380046829514|-0.15452948206880215|0.02185214552344288|0.36177152111792077,18.0,0.11272218914074038,83.63,82.16,84.98,False,False,0.20278401831822085,2,False
R0046,2023-01-28,T2,2600,volt,normal,A,6,H0117,D015,TR059,6,67.7,1|3|4|8|7|4,77.90504891003894|79.2075504667967|78.62900333786301|82.8704299623413|81.25516920066632|80.55639891489908,5000.0|3600.0|2900.0|200.0|800.0|2900.0,-0.46235179266456716|0.06603069756121605|-0.3333041369047793|0.45677523755741145|-0.395153246450803|0.2937196904057559,18.0,0.16928562024654245,81.17,79.49,78.54,False,False,0.028076330965038792,12,False
R0046,2023-01-28,T2,2600,volt,normal,A,7,H0026,D004,TR072,7,68.0,6|1,79.48551753223389|78.90534158840222,1500.0|5000.0,-0.3333041369047793|0.07212950771386951,16.0,0.02007880028709026,82.81,80.78,81.75,True,False,0.14666756066102088,5,False
R0046,2023-01-28,T3,2600,volt,normal,C,8,H0106,D010,TR044,8,63.1,5|7|10,79.83695176788831|78.98509213737134|83.9462121696387,2200.0|800.0|200.0,-0.3521335504882296|0.4869724807855818|0.45677523755741145,16.0,0.039348964941549665,75.55,77.53,76.51,False,False,0.007702529789977591,7,False
R0046,2023-01-28,T2,2600,volt,normal,C,9,H0029,D034,TR073,9,63.5,8|7|7|8,81.53247891970267|79.81378530241157|81.44577036703238|83.06108179752347,200.0|800.0|800.0|200.0,-0.023958380046829514|-0.003794351596264768|0.18025830726099468|-0.3093465397202384,9.0,0.04262277378496085,83.29,82.04,83.64,True,True,0.017711356944458398,13,False
R0046,2023-01-28,T1,2600,volt,normal,C,10,H0046,D000,TR059,10,64.9,5|1|2|2|5|4,81.53742244943591|75.83314948365789|77.12750304947504|78.70777834863365|77.51366105204194|80.75770893175726,2200.0|5000.0|4300.0|4300.0|2200.0|2900.0,-0.3093465397202384|0.15853969107671423|-0.003794351596264768|-0.6619259410666513|-0.42725264633653426|0.07212950771386951,11.0,0.05015845178651908,83.94,83.63,84.96,False,False,0.022884125053557695,3,False
R0046,2023-01-28,T1,2600,volt,normal,B,11,H0080,D017,TR059,11,62.8,3|7,77.95491371015439|82.43014184283162,3600.0|800.0,0.7375155684670865|0.07212950771386951,16.0,0.07181896555046322,82.33,81.71,79.62,True,True,0.15006742711865306,4,False
R0046,2023-01-28,T2,2600,volt,normal,A,12,H0006,D018,TR052,12,62.3,1|8|12|11|4|8,79.46875101270004|82.69883740416809|83.84562665056617|84.20743419349972|79.79215125547978|81.49738485489382,5000.0|200.0|200.0|200.0|2900.0|200.0,-0.3093465397202384|-0.14597170436548626|0.33174860718129334|0.2937196904057559|-0.6619259410666513|-0.06665402507688026,11.0,0.024357445393289944,78.65,80.58,80.66,False,False,0.2575777461418763,1,False
R0046,2023-01-28,T3,2600,volt,normal,B,13,H0096,D058,TR026,13,62.8,,,,,,0.02753628749373425,75.86,73.81,75.54,False,False,0.0038721357196015694,6,False
R0046,2023-01-28,T1,2600,volt,normal,C,14,H0083,D058,TR048,14,65.8,12|4|1|14,84.79173850526061|77.33205860867824|76.52908987714162|86.03637807280748,200.0|2900.0|5000.0|200.0,-0.07971821090639905|-0.20102973073724123|-0.5941499556967944|-0.3162425923435822,17.0,0.04357747671046522,79.3,78.65,79.76,False,False,0.008461320451141018,9,False
R0047,2023-01-27,T3,1609,volt,normal,C,1,H0090,D006,TR049,1,66.9,7|9,81.46463550262895|83.44666924925711,800.0|200.0,0.3500927768033748|0.01249411872768743,5.0,0.01324765584267293,82.38,85.62,81.91,False,False,0.20916914721392282,7,False
